TE	39673_ACC	39673_DLPFC	39673_HC	39673_V1	39813_ACC	39813_DLPFC	39813_HC	39813_V1	39827_ACC	39827_DLPFC	39827_HC	39827_V1	39988_ACC	39988_DLPFC	39988_HC	39988_V1	40212_ACC	40212_DLPFC	40212_HC	40212_V1	40295_ACC	40295_DLPFC	40295_HC	40295_V1	40302_ACC	40302_DLPFC	40302_HC	40302_V1	40318_ACC	40318_DLPFC	40318_HC	40318_V1	40335_ACC	40335_DLPFC	40335_HC	40335_V1	40360_ACC	40360_DLPFC	40360_HC	40360_V1	40390_ACC	40390_DLPFC	40390_HC	40390_V1	40478_ACC	40478_DLPFC	40478_HC	40478_V1	40482_ACC	40482_DLPFC	40482_HC	40482_V1
AluYe2	238.353	3989.47	430.879	430.581	234.361	4238.85	269.191	316.168	540.544	641.613	357.296	330.247	254.864	3504.69	151.283	242.372	240.909	2659.91	322.415	429.191	285.391	358.012	296.708	389.446	263.211	553.94	258.706	454.927	409.801	5032.38	206.451	231.501	291.192	469.133	263.752	290.764	300.151	4271.97	273.801	141.782	307.413	4479.23	244.627	229.55	250.402	3924.14	196.02	256.127	239.374	3957.3	247.465	246.134
AluYe5	171.549	1893.53	293.092	539.962	155.169	1896.31	158.483	336.245	246.926	380.338	205.676	291.498	183.108	2175.99	176.241	309.819	181.366	2392.66	168.412	394.279	189.513	293.738	175.988	558.706	144.443	502.014	197.676	399.974	238.072	1635.1	205.162	279.189	181.43	377.524	164.114	372.137	162.623	1938.33	207.624	190.839	324.696	1913.29	243.583	299.148	154.134	1932.78	157.862	316.113	144.238	1729.28	154.75	507.434
AluYf1	1.51183	0	0	1.86456	0	0	0	3.35215	2.58334	2.11039	0	4.16456	2.155	0	2.10386	1.6727	2.93914	0	12.7011	3.58546	3.3423	1.24209	2.29262	2.25534	3.82047	0	0	0	3.01473	0	2.91352	4.92186	1.64913	5.03969	0	3.77779	0	0	1.31965	1.75573	2.66703	20.2278	0	3.49187	0	23.1711	4.6533	2.83751	0	0	0	6.80255
AluYf2	309.31	4286.32	501.353	804.804	316.271	4451.32	321.5	526.787	565.537	743.355	478.175	557.495	404.86	4520.07	290.262	531.964	281.054	3797.34	369.403	738.43	414.225	600.19	382.724	869.11	375.486	943.97	416.987	807.224	580.685	3996.57	385.818	447.583	432.375	758.991	392.323	562.817	423.927	4374.06	390.07	310.684	519.408	4017.15	401.056	457.36	388.528	4217.82	330.273	561.874	322.333	4189.28	375.634	736.001
AluYf5	27.7412	372.43	21.1372	26.9967	30.0406	380.25	31.5231	20.0838	70.4324	81.6814	28.8454	40.5351	77.5797	239.46	22.4515	13.4747	20.4883	500.93	52.8112	72.3033	49.6936	28.2517	42.9509	59.7073	47.5853	69.3209	47.8119	102.796	89.2437	380.748	39.5074	24.4244	59.7242	73.1886	48.0031	49.1523	38.3694	437.434	33.626	14.051	48.0623	359.889	23.898	34.7084	51.8458	494.044	48.6009	27.3378	30.3153	580.45	25.7718	41.0184
AluYg6	687.546	8275.42	1120.15	1847.47	707.899	7202.95	712.391	1332.09	1277.1	1671.03	1066.27	1243.01	919.446	8360.63	681.652	1159.61	724.163	8305.73	850.33	1665.72	885.495	1086.76	799.701	1891.18	760.134	2068.94	891.417	1935.24	1242.41	7590.87	882.999	993.255	906.344	1705.82	886.887	1411.39	976.181	7512.16	894.187	679.486	1283.05	9442.57	868.406	1169.78	896.265	7436.89	774.153	1229.64	714.561	8139.87	744.532	1663.06
AluYh9	720.244	7542.68	1177.58	1982.15	752.362	7711.21	745.807	1275.39	1344.32	1730.63	1116.43	1235	876.326	7670.62	690.59	1217.66	731.157	7653.62	959.564	1703.38	895.333	1130.73	812.893	1899.12	742.357	1986.03	827.104	1840.9	1351.17	7627.49	869.199	1062.22	894.812	1620.7	861.788	1388.01	937.395	7418.88	884.513	671.125	1218.96	7634.92	931.43	1162.45	831.619	7706.98	734.429	1174.62	711.738	7284.7	750.186	1552.54
AluYi6	195.869	2728.77	313.672	498.58	164.28	3432.97	235.311	271.427	367.441	463.683	337.268	312.121	247.583	3753.36	227.313	350.644	185.52	2762.74	268.617	532.851	227.821	299.333	195.555	512.892	199.111	491.103	219.981	533.713	275.921	3190.93	203.31	214.574	210.35	387.593	236.387	375.107	241.404	3037.25	226.951	184.017	323.463	3576.29	306.367	305.557	254.817	3166.88	196.907	270.132	191.568	3172.21	224.414	405.778
AluYk11	1046.47	12850.8	1656.3	2653.49	1045.32	13131.2	1047.46	1863.42	2076.9	2752.02	1616.89	1801.44	1354.5	13639.1	1114.51	1747.78	1111.68	13230.1	1365.48	2388.48	1306.27	1777.73	1199.83	2648.91	1187.54	3012.55	1388.12	2710.88	2011.61	12820.6	1152.89	1490.76	1307.83	2445.7	1235.05	1858.03	1397.31	14020.4	1324.27	1041.57	1728.69	12357.6	1377.96	1575.68	1372.01	12668.8	1053.83	1724.75	1037.7	12993	1077.7	2213.47
AluYk12	766.199	8653.07	1139.9	2093.41	712.017	8024.19	692.275	1296.34	1522.46	1981.49	1201.35	1301.25	926.224	8061.84	802.889	1314.53	803.602	8333.25	1076.23	1678.18	993.749	1324.47	910.038	2083.54	817.392	2124.84	940.39	2032.31	1381.42	9351.38	936.646	1105.36	1029.52	1801.34	931.994	1404.34	968.171	9703.25	910.654	741.694	1321.26	8598.16	978.677	1209.06	964.844	9656.71	850.009	1386.97	746.081	9278.3	849.754	1668.49
AluYk13	2441.37	31683.7	3899.71	6018.59	2390.77	30624.9	2546.14	4269.44	4831.33	5815.28	3769.09	4268.56	3256.65	32053	2487.74	4060.68	2633.49	30213.3	3223.65	5721.42	3257.71	4035.97	2894.91	6229.67	2768.42	6879.88	3050	6292.92	4734.55	30374.4	2937.04	3437.83	3147.29	5710.15	2914.46	4458.47	3285.22	31345.5	3049.17	2334.75	4403.38	31730.9	3242.6	3861.12	3084.96	30744.6	2526.84	4025.37	2429.57	31956.9	2681.67	5568.25
AmnSINE1_HS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CERV1_INT	0.0717694	0.544349	0.0503612	0.137087	0.126163	1.39706	0	0.134393	0.0868467	0.131637	0.154442	9.09687e-10	1.06711e-10	1.94787	0.0749568	0.144598	0	1.14333	0	0.0711374	0.036237	0.0387918	1.54966e-07	0.0892208	0	0.268446	0.1895	0.0686604	0.0634358	3.30927	0.11484	0.0953697	0.0801076	0.238816	0.0437882	0.185154	0.0685199	1.39531	0.0762045	0.0777492	0.0915037	0.838525	0.076715	0.104785	0.0290683	0	0.0257156	0.125158	0.019385	1.9047	0.0724549	0.0871447
CERV1_LTR	0.19438	0	0	0	0.19932	12.4894	0	0	0	0.305829	0.283757	0	0.448131	5.5856	0	0	0	0	0	0	0	0	0.394041	0.339942	0	0.356081	0	1.6824	0	0	0	0	0	0	0	0.634985	0	0	0.366961	0	0	0	0	0	0	0	0	0	0	3.91356	0.236882	0
CERV2_INT	0	0	0	0.0086721	0	0	0	0.00798721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CERV2_LTR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHARLIE10	1.02091	6.12823	1.67924	0.939558	0.76491	8.27166	1.37871	1.71091	1.57739	1.26352	1.02808	1.64591	1.53952	4.99185	1.48864	1.49117	0.992073	8.7162	0.85458	1.89071	1.22349	0.990932	1.05343	2.32104	1.2162	1.83584	0.738317	2.02495	1.89553	8.94089	1.2528	1.53743	0.950049	1.64512	0.83034	1.61404	1.57263	7.28599	0.951548	0.637198	2.61925	10.563	1.06924	1.58478	1.20192	5.42257	0.828364	0.518512	0.91213	6.0069	0.7902	2.60437
Charlie12	0.833646	6.42376	1.14971	3.92269	1.00768	9.20799	0.932844	2.29994	2.16986	1.76142	1.34186	2.33783	1.14488	5.40959	1.07103	2.23529	0.921459	9.07478	1.26085	3.07664	1.60197	1.37781	0.923306	3.66532	0.89296	2.62716	1.46456	3.89567	1.8696	4.17705	1.32215	1.30709	1.3281	3.58732	1.29494	2.28223	1.09398	4.20719	1.16903	1.16719	1.88109	7.5898	1.41906	1.72063	1.3516	14.8514	0.940059	2.20582	1.24575	8.72545	1.15149	3.01668
CHARLIE2A	0	0	0	8.53721e-08	0	0	0	1.28504e-07	0	0.000190418	0	0.000254504	0	0	0	3.73181e-06	0	0	0	0	2.59553e-06	1.80779e-08	3.05034e-05	0	7.07704e-07	2.12946e-06	0	0.000339678	0.000105959	0	0	2.68416e-05	0	0.000179038	0	0	0	0	0.000157929	0.000127994	0	0	2.5018e-05	4.68992e-06	7.80852e-07	3.92274e-06	2.52325e-10	4.83832e-08	0	0	0	0
CHARLIE2B	0	0	0	0.171195	0	0	0	0.0902287	0	0.0208391	0	0.0262591	0	0	0.0451094	0.0852805	0	0	0	0	0.0221774	0.0279537	0.0458008	0.0894766	0.0195968	0.0274135	0	0.0705354	0.0408297	0	0	0.0399915	0	0.074871	0	0.0646784	0	0	0.0164925	0.0130687	0	0	0.0204546	0.0869591	0.0206801	0.289828	0.0155727	0.0544556	0	0	0	0
CHARLIE3	1.69509	10.4199	3.70042	7.82827	1.85827	12.3393	2.33563	5.18586	3.62976	5.26985	2.69128	4.99258	2.82429	15.2906	2.77267	5.08492	1.82135	16.2219	3.03732	5.49598	2.89366	3.38964	2.85603	6.90998	1.98558	5.76479	2.54104	7.88087	3.01705	8.16196	2.28898	3.78255	2.71855	5.86361	2.63767	4.50505	2.29699	11.7022	2.63456	2.5955	4.01659	14.5898	3.09369	4.25144	3.30494	21.2236	2.48311	5.85443	2.12206	18.9513	1.97416	4.54212
CHARLIE5	2.11575	29.4017	2.98739	4.24086	2.06409	39.3	2.16101	3.67273	5.04972	4.19326	2.28609	3.2481	2.5462	46.1468	1.65822	2.35515	2.82581	49.1439	1.39438	5.07349	3.79243	3.71062	1.3727	4.82541	3.17101	7.72849	2.30041	4.16705	5.31875	42.7678	2.41592	2.53208	4.99264	6.20935	1.65245	3.5175	3.12253	31.7131	1.58004	1.12913	5.45042	39.7562	1.82909	2.75908	3.69145	54.9597	1.44872	1.73379	2.36798	37.2218	2.0551	2.68113
CHARLIE6	0.0140526	0.463609	0	0.0576737	0.0145411	0	0	0.0354464	0.0257008	0.0328915	0	0.0208512	0	0	0	0.117295	0	0	0	0.0718284	0.017426	0.0109278	0.0120065	0.0937879	0.0154042	0.0858155	0.0505014	0.0278563	0.0644326	0.236762	0.0454879	0.0629108	0.12943	0.132834	0.165688	0.101679	0.01672	0	0.0392612	0.041534	0	0	0.0160964	0	0.0650021	0.226628	0.0244811	0.0997948	0.0130017	0	0.0996418	0.136987
CHARLIE7	0	0	0	0.104564	0	0.333024	0.0233749	0	0.0698471	0	0	0.0283463	0.0273859	0	0	0.0227911	0	0	0	0.146556	0	0.0149656	0	0.0318789	0	0	0	0	0	0	0	0	0	0.020052	0	0	0.0227597	0	0.0178046	0.0987474	0	0	0.0218921	0.04648	0	0	0.0166456	0	0.0883575	0	0	0.0621166
CHARLIE8	1.49252	16.9152	1.58177	1.16371	0.922195	14.13	1.64967	0.864216	1.97137	1.17664	2.05986	0.430858	0.802864	2.46234	0.68038	0.420721	1.07679	11.5494	1.56615	1.06097	0.875546	0.798066	0.709334	1.48832	1.16	1.91554	1.31718	0.905037	2.08881	16.216	1.43	1.30053	1.47427	1.76304	1.32041	1.2511	0.346088	3.64858	0.483377	0.153125	1.32192	8.01173	0.522977	1.05991	0.240083	3.37712	0.56029	0.16864	0.882492	9.94676	1.56689	2.49581
CHARLIE9	3.28304	38.3038	6.57369	2.88878	4.12472	57.8024	4.94549	4.03091	6.00426	6.71243	4.68897	5.51561	5.58705	43.942	4.55402	4.0898	4.82435	41.8307	4.11155	6.22864	4.41137	3.95192	3.30068	6.53403	4.47142	8.36042	4.69141	5.51043	6.73654	39.7295	3.71525	4.28263	4.5122	6.00487	3.70172	4.65788	4.62078	34.7737	3.85059	2.67862	7.20908	44.4397	4.32138	3.9728	3.6956	38.3404	2.93996	2.07087	3.42197	44.9656	5.05045	8.24239
CHESHIRE	0.0972707	0.794554	0.0464065	0.0331737	0.0251434	0.418379	0.0296849	0.152811	0.0888706	0.0564986	0.035346	0.0720204	0.104358	0	0.122664	0.0577907	0.0536982	0.475683	0.0653643	0.0619357	0.120153	0.0563285	0.0828566	0.162028	0.0265905	0.369311	0.0290715	0.480877	0.111588	0	0	0.0542639	0.0958023	0.357401	0.171819	0.146248	0.0287798	0	0.0676698	0.0898795	0.103306	0.369391	0.0277663	0.176901	0.336256	0	0.0211272	0.171818	0.134893	1.23046	0.114987	0.157421
CHESHIRE_A	70.8472	854.035	146.898	167.163	79.3102	972.27	98.2626	165.099	182.893	207.419	119.149	144.728	98.7594	1303.33	110.833	135.338	94.0414	1104.95	109.304	186.389	105.302	140.508	76.792	182.6	93.9702	241.805	119.109	190.518	160.13	916.55	79.6335	111.481	136.082	228.039	109.188	141.987	128.152	868.383	101.192	59.5494	170.764	1127.24	106.998	120.798	121.637	1206.42	85.0921	128.999	74.1833	1133.76	82.1646	195.06
CHESHIRE_B	7.68934	80.739	16.5671	29.3808	7.42586	97.3193	6.90948	22.2574	15.8224	19.3799	9.09903	22.691	11.9732	121.45	9.13616	19.8194	7.55301	90.0187	10.0861	19.081	9.34771	14.7321	9.59485	21.3738	9.60008	27.2411	7.68987	34.975	10.4625	124.392	8.5121	14.6318	10.3486	22.8403	10.1591	15.0527	13.1724	48.3387	9.23151	9.86896	11.4767	96.349	12.0451	13.6331	8.58546	86.9932	4.91138	17.7175	7.42513	109.916	8.41395	13.5133
CR1_HS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAX1_OG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV1-1B_TSy-I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV1-1B_TSy-LTR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV1-1_CJa-I	0	0	0	0.00919879	0	0	0.00822633	0.00848171	0	0	0	0	0	0	0	0.00801457	0	0	0	0	0	0	0	0.0112318	0	0	0	0	0	0	0	0.00752442	0	0	0	0.0162159	0.00798797	0	0	0	0	0	0	0	0	0	0	0	0.00627621	0	0	0
ERV1-1_CJa-LTR	0	0	0	0.141846	0	0	0	0.132214	0	0	0	0	0	0	0	0	0	2.27375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0903985	0	0	0	0	0
ERV1-1_TSy-I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV1-1_TSy-LTR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV1-2_CJa-I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV1-2_CJa-LTR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV1-2_TSy-I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV1-2_TSy-LTR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV1-3B_TSy-I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV1-3B_TSy-LTR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV1-3_CJ-I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV1-3_CJ-LTR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV1-3_TSy-I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV1-3_TSy-LTR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV1-4B_TSy-LTR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV1-4C_TSy-LTR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV1-4D_TSy-LTR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV1-4E_TSy-LTR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV1-4F_TSy-LTR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV1-4_TSy-I	0	0	0	0.0129817	0	0	0	0.0239223	0	0.0220678	0	0	0.0135982	0.221401	0	0.0113122	0	0	0	0	0	0	0	0.0158346	0	0.0144099	0	0.0188072	0	0	0.0102522	0.0424777	0	0	0	0	0	0	0	0.00701721	0	0	0	0	0	0	0	0	0	0	0	0
ERV1-4_TSy-LTR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV1-5_TSy-LTR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV1-Mim_I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV1-Mim_LTR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV2-1B_TSy-LTR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV2-1_CJ-I	0	0	0.0143917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0406251	0	0	0	0	0	0.0149258	0.0172988	0	0.00814153	0	0	0.00791912	0	0	0	0	0.00700935	0	0	0	0	0	0	0	0.0065597	0	0	0	0	0
ERV2-1_CJ-LTR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV2-1_Mim-I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV2-1_Mim-LTR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV2-1_OG-I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV2-1_OG-LTR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV2-1_TSy-I	1.00238	9.95227	2.03029	0.703521	0.84816	10.6901	1.15068	0.920833	1.93243	1.33244	0.818639	0.833606	0.959913	5.34566	0.649553	0.725866	1.01769	8.58429	0.811849	1.33089	1.14841	1.13546	0.982401	1.01626	1.23856	2.12023	0.745758	1.04593	1.83432	9.48947	0.673086	0.863199	0.819012	1.48717	0.766241	1.43601	1.07715	10.5983	0.85008	0.520635	2.13125	7.38394	0.767075	1.04443	1.00085	13.0727	0.754347	0.370083	0.801854	7.17366	0.808935	0.681174
ERV2-1_TSy-LTR	1.24665	15.1266	1.74737	2.25983	1.22086	18.2703	1.29295	0.587134	0.239861	0.166472	0.0969872	0.489079	0.28428	0	0.165954	0.474125	0.290387	1.39297	0.178095	0.169417	0.330099	0.221014	0.283114	1.21164	0.144949	0.96292	0.316134	0.656201	0	2.37734	0.140538	0.37014	0.0869508	0.206291	0.0776102	0.558329	0.318009	2.26144	0.309405	0.0483902	0.139411	2.16596	0.227487	0.724977	1.45984	18.3154	1.43948	1.76316	0.0608265	0	0.308836	0.754687
ERV2-2_TSy-I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV2-2_TSy-LTR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV2-3_TSy-I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV2-3_TSy-LTR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV2-4_TSy-I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV2-4_TSy-LTR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV2N1-Mim_I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV2N1-Mim_LTR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV3-16A3_I	0	0.152147	0	0.0126957	0	0.47952	0.0113533	0.0233945	0.0679335	0.0431503	0.0270623	0.0137729	0.0132985	0	0	0	0	0.363448	0.0125104	0.0474188	0.0115005	0.0215056	0.031707	0	0.0101721	0.0563557	0	0	0.0213045	0	0	0	0.0122098	0.0390194	0.0328352	0.0111905	0	0	0	0.00686282	0	0	0	0	0	0	0.00808294	0.0282139	0.0257693	0.313304	0.0219571	0
ERV3-16A3_LTR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVL	1.62669	10.2826	2.26307	4.89488	1.56782	9.40067	1.48614	3.45127	2.82931	2.84326	2.12664	3.15524	2.1939	9.2463	1.68886	2.77335	1.74729	7.03115	1.84863	3.68373	1.94274	2.27552	1.85033	4.70821	2.06893	3.91359	1.98839	4.61569	3.32903	7.40569	1.81451	2.23341	2.24004	4.71324	2.07482	3.29635	2.08113	8.67356	1.61689	1.46828	3.05154	9.24024	2.07376	2.89069	2.36239	9.68954	1.82744	3.13305	1.65041	9.48528	2.1617	4.40595
FAM	920611	21537.5	872746	795909	920173	16275.4	917243	858737	842892	806963	875909	862585	895627	3444.7	918064	870011	916681	9727.03	894778	816936	897365	870433	907942	796849	912414	772544	902899	794597	846105	11025.6	905884	885499	897316	814343	904632	853893	894433	9748.65	902200	927057	857711	6837.62	895603	875756	900832	22317.1	918097	869923	919936	12639.2	913411	829653
FLAM	216.365	5161.76	594.496	954.813	219.898	6318.41	278.886	567.718	673.236	592.041	504.337	572.321	373.625	7506.22	231.414	532.987	291.984	4885.42	409.65	755.975	449.287	458.634	383.808	841.39	306.366	817.027	359.791	817.246	514.325	10422.7	349.968	443.475	327.337	677.747	401.903	531.029	371.605	5649.03	319.77	272.708	562.52	5197.2	396.445	424.869	303.372	7071.75	346.744	568.804	297.174	6570.82	303.135	641.283
FORDPREFECT	0	0	0	0	0	0	0	0	0	0.0367224	0	0.0454305	0	0	0	0	0	0	0	0	0.0380822	0	0	0	0	0	0	0	0	0	0	0	0.0403254	0.0320909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
