TE	39673_ACC	39673_DLPFC	39673_HC	39673_V1	39813_ACC	39813_DLPFC	39813_HC	39813_V1	39827_ACC	39827_DLPFC	39827_HC	39827_V1	39988_ACC	39988_DLPFC	39988_HC	39988_V1	40212_ACC	40212_DLPFC	40212_HC	40212_V1	40295_ACC	40295_DLPFC	40295_HC	40295_V1	40302_ACC	40302_DLPFC	40302_HC	40302_V1	40318_ACC	40318_DLPFC	40318_HC	40318_V1	40335_ACC	40335_DLPFC	40335_HC	40335_V1	40360_ACC	40360_DLPFC	40360_HC	40360_V1	40390_ACC	40390_DLPFC	40390_HC	40390_V1	40478_ACC	40478_DLPFC	40478_HC	40478_V1	40482_ACC	40482_DLPFC	40482_HC	40482_V1
ERV1-5_TSy-LTR	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691	691
ERV1-Mim_I	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417	5417
ERV1-Mim_LTR	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421
ERV2-1B_TSy-LTR	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937
ERV2-1_CJ-I	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406	6406
ERV2-1_CJ-LTR	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315	315
ERV2-1_Mim-I	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119	6119
ERV2-1_Mim-LTR	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328
ERV2-1_OG-I	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725	4725
ERV2-1_OG-LTR	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367	367
ERV2-1_TSy-I	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114	7114
ERV2-1_TSy-LTR	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857	857
ERV2-2_TSy-I	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264
ERV2-2_TSy-LTR	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815	815
ERV2-3_TSy-I	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927	2927
ERV2-3_TSy-LTR	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426	1426
ERV2-4_TSy-I	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907	2907
ERV2-4_TSy-LTR	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245	1245
ERV2N1-Mim_I	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944
ERV2N1-Mim_LTR	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622
ERV3-16A3_I	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226	5226
ERV3-16A3_LTR	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422
ERVL	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764	5764
FAM	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168
FLAM	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124
FORDPREFECT	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683
FORDPREFECT_A	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508
FRAM	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146
GarnAlu1	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259	259
GarnAlu2	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257	257
GarnAlu3	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312
GarnAlu3B	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241	241
Garnel1	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94
GOLEM_A	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335
GOLEM_C	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323
HAL1-1B_Cja	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773	2773
HAL1-1C_Cja	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306	2306
HAL1-1_Cja	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433	2433
HAL1B	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348
HARLEQUIN	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896	6896
HARLEQUINLTR	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463
hAT-2N1_MM	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198
hAT-2N1_TS	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674	674
hAT-2N2_TS	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506
hAT-2N3_TS	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626	626
hAT-2_MM	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169	2169
hAT-2_OG	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797	2797
hAT-2_TS	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541	3541
HERV-Fc1	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629	4629
HERV-Fc2	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250	7250
HERV-K14CI	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434
HERV-K14I	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096	6096
HERV15I	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735
HERV16	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996	4996
HERV17	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626	8626
HERV18	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053	6053
HERV19I	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586	5586
HERV1_I	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801
HERV1_LTR	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508	508
HERV1_LTRb	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511
HERV23	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843	4843
HERV3	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426	8426
HERV30I	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257	8257
HERV35I	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918	6918
HERV38I	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786
HERV39	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084	9084
HERV46I	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985	6985
HERV49I	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331	6331
HERV4_I	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539	6539
HERV4_LTR	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306
HERV52I	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556	3556
HERV57I	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343	5343
HERV9	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399	8399
HERVE	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813	7813
HERVE_a	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847	7847
HERVFH19I	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719	7719
HERVG25	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996	6996
HERVH48I	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559	6559
HERVI	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785	7785
HERVIP10F	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737	7737
