TE	39673_ACC	39673_DLPFC	39673_HC	39673_V1	39813_ACC	39813_DLPFC	39813_HC	39813_V1	39827_ACC	39827_DLPFC	39827_HC	39827_V1	39988_ACC	39988_DLPFC	39988_HC	39988_V1	40212_ACC	40212_DLPFC	40212_HC	40212_V1	40295_ACC	40295_DLPFC	40295_HC	40295_V1	40302_ACC	40302_DLPFC	40302_HC	40302_V1	40318_ACC	40318_DLPFC	40318_HC	40318_V1	40335_ACC	40335_DLPFC	40335_HC	40335_V1	40360_ACC	40360_DLPFC	40360_HC	40360_V1	40390_ACC	40390_DLPFC	40390_HC	40390_V1	40478_ACC	40478_DLPFC	40478_HC	40478_V1	40482_ACC	40482_DLPFC	40482_HC	40482_V1
AluYk11	150.946	113.996	151.296	142.865	149.287	119.043	144.467	140.079	148.137	116.051	139.089	146.061	145.8	114.389	148.245	141.909	149.062	117.186	142.234	140.22	139.355	116.013	142.7	145.821	143.569	123.788	144.315	143.47	153.929	116.98	155.345	142.075	144.765	149.742	147.59	143.342	134.948	112.833	140.132	152.766	148.754	116.263	141.231	142.25	140.074	117.447	143.764	135.614	148.306	119.421	152.715	139.309
AluYk12	150.946	113.996	151.296	142.865	149.287	119.043	144.467	140.079	148.137	116.051	139.089	146.061	145.8	114.389	148.245	141.909	149.062	117.186	142.234	140.22	139.355	116.013	142.7	145.821	143.569	123.788	144.315	143.47	153.929	116.98	155.345	142.075	144.765	149.742	147.59	143.342	134.948	112.833	140.132	152.766	148.754	116.263	141.231	142.25	140.074	117.447	143.764	135.614	148.306	119.421	152.715	139.309
AluYk13	150.946	113.996	151.296	142.865	149.287	119.043	144.467	140.079	148.137	116.051	139.089	146.061	145.8	114.389	148.245	141.909	149.062	117.186	142.234	140.22	139.355	116.013	142.7	145.821	143.569	123.788	144.315	143.47	153.929	116.98	155.345	142.075	144.765	149.742	147.59	143.342	134.948	112.833	140.132	152.766	148.754	116.263	141.231	142.25	140.074	117.447	143.764	135.614	148.306	119.421	152.715	139.309
AmnSINE1_HS	439.402	380.742	442.384	432.881	440.458	383.835	433.231	427.13	439.84	374.419	427.657	435.254	432.555	371.694	437.46	430.356	438.251	379.958	433.077	429.974	426.846	375.209	430.251	434.148	432.457	386.553	434.349	431.674	446.299	380.927	446.462	432.067	432.954	441.152	436.187	432.182	422.83	371.744	427.977	441.124	439.895	377.038	431.364	430.67	428.033	376.76	432.366	422.597	437.653	381.495	443.215	429.038
CERV1_INT	7199.35	7133.71	7202.42	7193.27	7200.56	7137.58	7193.68	7187.43	7199.59	7127.71	7187.71	7195.41	7192.63	7122.84	7198.11	7190.69	7198.25	7132.15	7193.57	7189.98	7186.86	7128.29	7190.54	7194.31	7192.59	7138.78	7193.58	7191.43	7206.89	7135.06	7206.73	7192.28	7192.62	7201.34	7196.21	7192.65	7183.31	7125.52	7188.46	7201.47	7200.19	7130.5	7191.26	7190.61	7188.6	7129.48	7192.56	7182.68	7197.4	7135.8	7203.65	7189.28
CERV1_LTR	273.656	220.91	275.75	266.157	273.504	227.762	266.863	261.465	273.236	222.109	261.778	268.856	267.244	218.984	271.539	264.076	271.923	224.253	266.302	263.387	260.862	221.568	263.79	268.293	266.278	230.944	267.953	265.467	279.46	224.579	279.481	265.348	266.364	274.521	269.92	265.854	256.63	218.842	261.477	275.746	273.391	222.578	264.816	264.454	262.218	224.094	266.196	256.391	271.432	225.564	276.764	262.444
CERV2_INT	7446.35	7380.71	7449.42	7440.27	7447.56	7384.58	7440.68	7434.43	7446.59	7374.71	7434.71	7442.41	7439.63	7369.84	7445.11	7437.69	7445.25	7379.15	7440.57	7436.98	7433.86	7375.29	7437.54	7441.31	7439.59	7385.78	7440.58	7438.43	7453.89	7382.06	7453.73	7439.28	7439.62	7448.34	7443.21	7439.65	7430.31	7372.52	7435.46	7448.47	7447.19	7377.5	7438.26	7437.61	7435.6	7376.48	7439.56	7429.68	7444.4	7382.8	7450.65	7436.28
CERV2_LTR	407.411	349.77	410.384	400.884	408.458	353.67	401.27	395.143	407.84	344.639	395.721	403.267	400.556	341.707	405.643	398.364	406.264	349.127	401.086	397.975	394.88	344.377	398.257	402.215	400.544	355.787	402.365	399.694	414.451	350.69	414.462	400.071	400.959	409.224	404.187	400.182	390.872	341.491	395.992	409.143	407.895	346.81	399.515	398.726	396.034	346.703	400.384	390.605	405.653	350.762	411.215	397.039
CHARLIE10	2684.35	2618.71	2687.42	2678.27	2685.56	2622.58	2678.68	2672.43	2684.59	2612.71	2672.71	2680.41	2677.63	2607.84	2683.11	2675.69	2683.25	2617.15	2678.57	2674.98	2671.86	2613.29	2675.54	2679.31	2677.59	2623.78	2678.58	2676.43	2691.89	2620.06	2691.73	2677.28	2677.62	2686.34	2681.21	2677.65	2668.31	2610.52	2673.46	2686.47	2685.19	2615.5	2676.26	2675.61	2673.6	2614.48	2677.56	2667.68	2682.4	2620.8	2688.65	2674.28
Charlie12	2735.35	2669.71	2738.42	2729.27	2736.56	2673.58	2729.68	2723.43	2735.59	2663.71	2723.71	2731.41	2728.63	2658.84	2734.11	2726.69	2734.25	2668.15	2729.57	2725.98	2722.86	2664.29	2726.54	2730.31	2728.59	2674.78	2729.58	2727.43	2742.89	2671.06	2742.73	2728.28	2728.62	2737.34	2732.21	2728.65	2719.31	2661.52	2724.46	2737.47	2736.19	2666.5	2727.26	2726.61	2724.6	2665.48	2728.56	2718.68	2733.4	2671.8	2739.65	2725.28
CHARLIE2A	2724.35	2658.71	2727.42	2718.27	2725.56	2662.58	2718.68	2712.43	2724.59	2652.71	2712.71	2720.41	2717.63	2647.84	2723.11	2715.69	2723.25	2657.15	2718.57	2714.98	2711.86	2653.29	2715.54	2719.31	2717.59	2663.78	2718.58	2716.43	2731.89	2660.06	2731.73	2717.28	2717.62	2726.34	2721.21	2717.65	2708.31	2650.52	2713.46	2726.47	2725.19	2655.5	2716.26	2715.61	2713.6	2654.48	2717.56	2707.68	2722.4	2660.8	2728.65	2714.28
CHARLIE2B	2644.35	2578.71	2647.42	2638.27	2645.56	2582.58	2638.68	2632.43	2644.59	2572.71	2632.71	2640.41	2637.63	2567.84	2643.11	2635.69	2643.25	2577.15	2638.57	2634.98	2631.86	2573.29	2635.54	2639.31	2637.59	2583.78	2638.58	2636.43	2651.89	2580.06	2651.73	2637.28	2637.62	2646.34	2641.21	2637.65	2628.31	2570.52	2633.46	2646.47	2645.19	2575.5	2636.26	2635.61	2633.6	2574.48	2637.56	2627.68	2642.4	2580.8	2648.65	2634.28
CHARLIE3	2572.35	2506.71	2575.42	2566.27	2573.56	2510.58	2566.68	2560.43	2572.59	2500.71	2560.71	2568.41	2565.63	2495.84	2571.11	2563.69	2571.25	2505.15	2566.57	2562.98	2559.86	2501.29	2563.54	2567.31	2565.59	2511.78	2566.58	2564.43	2579.89	2508.06	2579.73	2565.28	2565.62	2574.34	2569.21	2565.65	2556.31	2498.52	2561.46	2574.47	2573.19	2503.5	2564.26	2563.61	2561.6	2502.48	2565.56	2555.68	2570.4	2508.8	2576.65	2562.28
CHARLIE5	2474.35	2408.71	2477.42	2468.27	2475.56	2412.58	2468.68	2462.43	2474.59	2402.71	2462.71	2470.41	2467.63	2397.84	2473.11	2465.69	2473.25	2407.15	2468.57	2464.98	2461.86	2403.29	2465.54	2469.31	2467.59	2413.78	2468.58	2466.43	2481.89	2410.06	2481.73	2467.28	2467.62	2476.34	2471.21	2467.65	2458.31	2400.52	2463.46	2476.47	2475.19	2405.5	2466.26	2465.61	2463.6	2404.48	2467.56	2457.68	2472.4	2410.8	2478.65	2464.28
CHARLIE6	3362.35	3296.71	3365.42	3356.27	3363.56	3300.58	3356.68	3350.43	3362.59	3290.71	3350.71	3358.41	3355.63	3285.84	3361.11	3353.69	3361.25	3295.15	3356.57	3352.98	3349.86	3291.29	3353.54	3357.31	3355.59	3301.78	3356.58	3354.43	3369.89	3298.06	3369.73	3355.28	3355.62	3364.34	3359.21	3355.65	3346.31	3288.52	3351.46	3364.47	3363.19	3293.5	3354.26	3353.61	3351.6	3292.48	3355.56	3345.68	3360.4	3298.8	3366.65	3352.28
CHARLIE7	2474.35	2408.71	2477.42	2468.27	2475.56	2412.58	2468.68	2462.43	2474.59	2402.71	2462.71	2470.41	2467.63	2397.84	2473.11	2465.69	2473.25	2407.15	2468.57	2464.98	2461.86	2403.29	2465.54	2469.31	2467.59	2413.78	2468.58	2466.43	2481.89	2410.06	2481.73	2467.28	2467.62	2476.34	2471.21	2467.65	2458.31	2400.52	2463.46	2476.47	2475.19	2405.5	2466.26	2465.61	2463.6	2404.48	2467.56	2457.68	2472.4	2410.8	2478.65	2464.28
CHARLIE8	2279.35	2213.71	2282.42	2273.27	2280.56	2217.58	2273.68	2267.43	2279.59	2207.71	2267.71	2275.41	2272.63	2202.84	2278.11	2270.69	2278.25	2212.15	2273.57	2269.98	2266.86	2208.29	2270.54	2274.31	2272.59	2218.78	2273.58	2271.43	2286.89	2215.06	2286.73	2272.28	2272.62	2281.34	2276.21	2272.65	2263.31	2205.52	2268.46	2281.47	2280.19	2210.5	2271.26	2270.61	2268.6	2209.48	2272.56	2262.68	2277.4	2215.8	2283.65	2269.28
CHARLIE9	2619.35	2553.71	2622.42	2613.27	2620.56	2557.58	2613.68	2607.43	2619.59	2547.71	2607.71	2615.41	2612.63	2542.84	2618.11	2610.69	2618.25	2552.15	2613.57	2609.98	2606.86	2548.29	2610.54	2614.31	2612.59	2558.78	2613.58	2611.43	2626.89	2555.06	2626.73	2612.28	2612.62	2621.34	2616.21	2612.65	2603.31	2545.52	2608.46	2621.47	2620.19	2550.5	2611.26	2610.61	2608.6	2549.48	2612.56	2602.68	2617.4	2555.8	2623.65	2609.28
CHESHIRE	2147.35	2081.71	2150.42	2141.27	2148.56	2085.58	2141.68	2135.43	2147.59	2075.71	2135.71	2143.41	2140.63	2070.84	2146.11	2138.69	2146.25	2080.15	2141.57	2137.98	2134.86	2076.29	2138.54	2142.31	2140.59	2086.78	2141.58	2139.43	2154.89	2083.06	2154.73	2140.28	2140.62	2149.34	2144.21	2140.65	2131.31	2073.52	2136.46	2149.47	2148.19	2078.5	2139.26	2138.61	2136.6	2077.48	2140.56	2130.68	2145.4	2083.8	2151.65	2137.28
CHESHIRE_A	99.5894	72.5939	98.4118	91.6821	98.0691	76.7724	94.0893	90.4023	95.2982	74.7629	88.4621	94.5398	96.9078	74.3958	97.6839	91.4179	97.9796	75.9237	90.578	89.9364	89.7711	75.7443	93.4325	95.0851	93.1688	80.9223	93.9082	92.9562	100.096	75.1108	102.724	90.7173	94.7092	96.1545	98.2607	93.1123	85.4958	72.9357	89.8148	100.474	96.849	75.4445	91.5615	91.5369	90.1823	75.5345	92.8768	86.4078	97.2023	77.5853	100.342	88.9164
CHESHIRE_B	204.334	158.132	205.514	196.272	203.328	165.199	197.759	192.498	202.708	159.976	192.246	198.766	197.952	157.384	202.11	194.61	202.214	161.932	196.017	193.712	191.517	160.747	194.734	198.975	196.652	168.721	197.96	196.269	209.066	162.185	209.47	195.309	197.695	204.246	200.607	196.47	187.227	157.722	192.379	206.035	203.006	160.756	194.757	195.125	192.891	161.891	196.43	187.457	202.039	164.657	206.749	192.524
CR1_HS	316.971	261.723	319.465	309.978	317.475	268.099	310.452	304.695	316.981	261.118	305.376	312.515	310.779	258.827	314.875	307.56	315.708	263.724	310.117	307.102	304.499	260.771	307.381	311.618	309.815	270.941	311.777	308.951	323.46	264.951	323.467	309.199	310.041	318.293	313.765	309.458	300.323	257.35	305.283	318.944	317.215	261.361	308.709	308.128	305.721	262.632	309.914	299.937	314.931	265.824	320.464	306.143
DNAX1_OG	72.5312	51.3731	71.1479	64.4864	71.1875	55.1695	67.6503	64.837	68.3314	53.7476	63.0373	67.0292	71.2756	52.2198	71.5583	65.7009	71.4102	53.8652	64.7671	64.198	64.6902	54.4975	67.5153	68.5818	67.3833	59.002	67.9207	66.5452	71.727	53.9049	75.1782	64.4866	68.2401	68.2679	71.7511	66.7541	60.2008	52.5103	64.8516	73.2146	69.162	53.4497	65.4653	65.6453	64.2007	54.2442	67.3957	61.4581	70.3111	55.9866	72.524	62.9487
ERV1-1B_TSy-I	6516.35	6450.71	6519.42	6510.27	6517.56	6454.58	6510.68	6504.43	6516.59	6444.71	6504.71	6512.41	6509.63	6439.84	6515.11	6507.69	6515.25	6449.15	6510.57	6506.98	6503.86	6445.29	6507.54	6511.31	6509.59	6455.78	6510.58	6508.43	6523.89	6452.06	6523.73	6509.28	6509.62	6518.34	6513.21	6509.65	6500.31	6442.52	6505.46	6518.47	6517.19	6447.5	6508.26	6507.61	6505.6	6446.48	6509.56	6499.68	6514.4	6452.8	6520.65	6506.28
ERV1-1B_TSy-LTR	323.702	268.484	326.464	316.959	324.475	274.518	317.405	311.597	323.981	267.402	312.33	319.488	317.537	264.534	321.828	314.493	322.708	269.87	317.117	314.101	311.415	266.97	314.38	318.535	316.804	277.081	318.646	315.947	330.46	271.2	330.467	316.199	317.032	325.293	320.743	316.36	307.315	263.824	312.282	325.86	324.09	267.736	315.702	315.122	312.586	269.263	316.911	306.855	321.919	272.183	327.438	313.128
ERV1-1_CJa-I	7020.35	6954.71	7023.42	7014.27	7021.56	6958.58	7014.68	7008.43	7020.59	6948.71	7008.71	7016.41	7013.63	6943.84	7019.11	7011.69	7019.25	6953.15	7014.57	7010.98	7007.86	6949.29	7011.54	7015.31	7013.59	6959.78	7014.58	7012.43	7027.89	6956.06	7027.73	7013.28	7013.62	7022.34	7017.21	7013.65	7004.31	6946.52	7009.46	7022.47	7021.19	6951.5	7012.26	7011.61	7009.6	6950.48	7013.56	7003.68	7018.4	6956.8	7024.65	7010.28
ERV1-1_CJa-LTR	461.336	401.932	464.383	454.88	462.455	405.552	455.231	449.124	461.84	395.333	449.657	457.254	454.544	391.515	459.46	452.352	460.251	401.303	455.077	451.972	448.836	396.358	452.233	456.14	454.457	407.8	456.293	453.523	468.299	401.723	468.462	454.067	454.923	463.152	458.187	454.115	444.758	392.911	449.965	463.123	461.895	398.143	453.266	452.667	449.992	398.23	454.366	444.597	459.298	403.197	465.174	451.038
ERV1-1_TSy-I	7983.35	7917.71	7986.42	7977.27	7984.56	7921.58	7977.68	7971.43	7983.59	7911.71	7971.71	7979.41	7976.63	7906.84	7982.11	7974.69	7982.25	7916.15	7977.57	7973.98	7970.86	7912.29	7974.54	7978.31	7976.59	7922.78	7977.58	7975.43	7990.89	7919.06	7990.73	7976.28	7976.62	7985.34	7980.21	7976.65	7967.31	7909.52	7972.46	7985.47	7984.19	7914.5	7975.26	7974.61	7972.6	7913.48	7976.56	7966.68	7981.4	7919.8	7987.65	7973.28
ERV1-1_TSy-LTR	301.204	247.373	303.707	294.051	301.478	253.248	294.454	289.041	301.049	246.933	289.45	296.705	294.793	244.681	299.01	291.669	299.713	249.331	294.268	291.195	288.639	246.413	291.479	295.864	293.984	256.231	295.78	293.048	307.46	250.47	307.475	293.214	294.128	302.417	297.767	293.558	284.373	243.239	289.402	303.191	301.226	246.893	292.764	292.236	290.056	248.447	294.012	283.967	299.261	250.937	304.549	290.174
ERV1-2_CJa-I	7717.35	7651.71	7720.42	7711.27	7718.56	7655.58	7711.68	7705.43	7717.59	7645.71	7705.71	7713.41	7710.63	7640.84	7716.11	7708.69	7716.25	7650.15	7711.57	7707.98	7704.86	7646.29	7708.54	7712.31	7710.59	7656.78	7711.58	7709.43	7724.89	7653.06	7724.73	7710.28	7710.62	7719.34	7714.21	7710.65	7701.31	7643.52	7706.46	7719.47	7718.19	7648.5	7709.26	7708.61	7706.6	7647.48	7710.56	7700.68	7715.4	7653.8	7721.65	7707.28
ERV1-2_CJa-LTR	326.702	271.432	329.464	319.959	327.474	277.291	320.405	314.586	326.98	270.041	315.039	322.461	320.434	267.011	324.821	317.493	325.708	272.634	320.116	317.101	314.415	269.87	317.369	321.535	319.804	279.811	321.646	318.941	333.46	273.683	333.467	319.199	320.032	328.293	323.578	319.36	310.288	266.514	315.281	328.86	327.09	270.521	318.677	318.025	315.586	271.976	319.872	309.854	324.919	275.039	330.426	316.128
ERV1-2_TSy-I	5667.35	5601.71	5670.42	5661.27	5668.56	5605.58	5661.68	5655.43	5667.59	5595.71	5655.71	5663.41	5660.63	5590.84	5666.11	5658.69	5666.25	5600.15	5661.57	5657.98	5654.86	5596.29	5658.54	5662.31	5660.59	5606.78	5661.58	5659.43	5674.89	5603.06	5674.73	5660.28	5660.62	5669.34	5664.21	5660.65	5651.31	5593.52	5656.46	5669.47	5668.19	5598.5	5659.26	5658.61	5656.6	5597.48	5660.56	5650.68	5665.4	5603.8	5671.65	5657.28
ERV1-2_TSy-LTR	443.4	384.638	446.384	436.881	444.458	387.671	437.231	431.13	443.84	378.226	431.657	439.254	436.552	375.174	441.46	434.356	442.251	383.798	437.077	433.974	430.844	379.02	434.251	438.146	436.457	390.504	438.331	435.562	450.299	384.925	450.462	436.067	436.923	445.152	440.187	436.119	426.808	375.617	431.968	445.124	443.895	380.748	435.333	434.667	432.033	380.738	436.366	426.597	441.32	385.311	447.215	433.038
ERV1-3B_TSy-I	5093.35	5027.71	5096.42	5087.27	5094.56	5031.58	5087.68	5081.43	5093.59	5021.71	5081.71	5089.41	5086.63	5016.84	5092.11	5084.69	5092.25	5026.15	5087.57	5083.98	5080.86	5022.29	5084.54	5088.31	5086.59	5032.78	5087.58	5085.43	5100.89	5029.06	5100.73	5086.28	5086.62	5095.34	5090.21	5086.65	5077.31	5019.52	5082.46	5095.47	5094.19	5024.5	5085.26	5084.61	5082.6	5023.48	5086.56	5076.68	5091.4	5029.8	5097.65	5083.28
ERV1-3B_TSy-LTR	419.41	361.213	422.384	412.882	420.458	364.919	413.24	407.143	419.84	355.393	407.721	415.254	412.555	352.645	417.616	410.364	418.253	360.65	413.078	409.975	406.85	355.805	410.251	414.148	412.506	367.22	414.357	411.691	426.35	361.507	426.462	412.067	412.956	421.224	416.187	412.182	402.872	352.805	407.991	421.138	419.895	358.228	411.515	410.722	408.033	358.213	412.384	402.605	417.653	361.991	423.215	409.038
ERV1-3_CJ-I	7170.35	7104.71	7173.42	7164.27	7171.56	7108.58	7164.68	7158.43	7170.59	7098.71	7158.71	7166.41	7163.63	7093.84	7169.11	7161.69	7169.25	7103.15	7164.57	7160.98	7157.86	7099.29	7161.54	7165.31	7163.59	7109.78	7164.58	7162.43	7177.89	7106.06	7177.73	7163.28	7163.62	7172.34	7167.21	7163.65	7154.31	7096.52	7159.46	7172.47	7171.19	7101.5	7162.26	7161.61	7159.6	7100.48	7163.56	7153.68	7168.4	7106.8	7174.65	7160.28
ERV1-3_CJ-LTR	335.64	279.902	338.437	328.953	336.467	286.084	329.405	323.582	335.976	278.298	324.002	331.356	329.318	275.148	333.777	326.466	334.668	280.872	329.109	326.099	323.299	277.862	326.355	330.508	328.799	288.049	330.477	327.814	342.46	282.068	342.467	328.199	329.02	337.291	332.555	328.36	319.162	274.716	324.279	337.751	336.09	278.821	327.666	326.901	324.56	280.289	328.764	318.791	333.9	283.485	339.426	325.058
ERV1-3_TSy-I	3867.35	3801.71	3870.42	3861.27	3868.56	3805.58	3861.68	3855.43	3867.59	3795.71	3855.71	3863.41	3860.63	3790.84	3866.11	3858.69	3866.25	3800.15	3861.57	3857.98	3854.86	3796.29	3858.54	3862.31	3860.59	3806.78	3861.58	3859.43	3874.89	3803.06	3874.73	3860.28	3860.62	3869.34	3864.21	3860.65	3851.31	3793.52	3856.46	3869.47	3868.19	3798.5	3859.26	3858.61	3856.6	3797.48	3860.56	3850.68	3865.4	3803.8	3871.65	3857.28
ERV1-3_TSy-LTR	407.411	349.77	410.384	400.884	408.458	353.67	401.27	395.143	407.84	344.639	395.721	403.267	400.556	341.707	405.643	398.364	406.264	349.127	401.086	397.975	394.88	344.377	398.257	402.215	400.544	355.787	402.365	399.694	414.451	350.69	414.462	400.071	400.959	409.224	404.187	400.182	390.872	341.491	395.992	409.143	407.895	346.81	399.515	398.726	396.034	346.703	400.384	390.605	405.653	350.762	411.215	397.039
ERV1-4B_TSy-LTR	344.614	288.402	347.385	337.922	345.467	294.758	338.405	332.447	344.976	286.92	332.878	340.288	338.24	283.727	342.771	335.381	343.635	289.297	338.109	335.099	332.297	286.263	335.351	339.463	337.664	296.089	339.477	336.794	351.454	290.467	351.467	337.199	338.004	346.291	341.547	337.271	328.114	283.401	333.277	346.738	345.085	287.483	336.664	335.9	333.438	288.734	337.746	327.655	342.898	291.65	348.422	334.053
ERV1-4C_TSy-LTR	334.666	279.038	337.451	327.953	335.467	285.09	328.405	322.582	334.976	277.377	323.003	330.356	328.366	274.262	332.778	325.485	333.67	280.024	328.11	325.099	322.299	276.923	325.36	329.516	327.8	287.111	329.477	326.815	341.46	281.136	341.467	327.199	328.02	336.291	331.558	327.36	318.162	273.772	323.279	336.753	335.09	277.84	326.666	325.906	323.573	279.356	327.764	317.798	332.901	282.537	338.426	324.059
ERV1-4D_TSy-LTR	331.699	276.132	334.458	324.959	332.467	282.161	325.405	319.582	331.976	274.655	320.017	327.416	325.409	271.79	329.81	322.493	330.682	277.181	325.113	322.101	319.379	274.388	322.364	326.534	324.804	284.346	326.512	323.826	338.46	278.445	338.467	324.199	325.028	333.291	328.562	324.36	315.164	271.01	320.279	333.788	332.09	275.015	323.666	322.923	320.577	276.529	324.766	314.851	329.901	279.614	335.426	321.081
ERV1-4E_TSy-LTR	389.446	332.134	392.384	382.888	390.458	336.543	383.274	377.146	389.84	328.537	377.747	385.281	382.556	325.255	387.703	380.364	388.453	331.947	383.109	379.975	376.999	327.119	380.257	384.305	382.552	338.797	384.391	381.7	396.451	333.183	396.466	382.078	382.959	391.224	386.268	382.182	372.903	324.8	378.006	391.457	389.923	330.171	381.515	380.728	378.034	330.301	382.591	372.607	387.683	333.918	393.246	379.039
ERV1-4F_TSy-LTR	282.615	229.218	284.707	275.115	282.502	235.945	275.68	270.321	282.187	230.041	270.584	277.809	276.144	227.085	280.243	273.048	280.819	232.418	275.28	272.305	269.793	229.177	272.77	277.193	275.151	239.278	276.798	274.244	288.46	232.403	288.476	274.297	275.175	283.467	278.835	274.733	265.54	226.872	270.443	284.622	282.381	230.744	273.812	273.417	271.078	231.306	275.138	265.315	280.39	233.659	285.748	271.412
ERV1-4_TSy-I	4976.35	4910.71	4979.42	4970.27	4977.56	4914.58	4970.68	4964.43	4976.59	4904.71	4964.71	4972.41	4969.63	4899.84	4975.11	4967.69	4975.25	4909.15	4970.57	4966.98	4963.86	4905.29	4967.54	4971.31	4969.59	4915.78	4970.58	4968.43	4983.89	4912.06	4983.73	4969.28	4969.62	4978.34	4973.21	4969.65	4960.31	4902.52	4965.46	4978.47	4977.19	4907.5	4968.26	4967.61	4965.6	4906.48	4969.56	4959.68	4974.4	4912.8	4980.65	4966.28
